# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
         207       2.726201e+00       1.448078e-01       1.529655e+00       1.578099e+00       4.249096e-01       9.777918e-01       1.965496e-01       2.073497e+00
         208       2.386182e+00       1.889600e-01       1.328860e+00       1.384409e+00       5.424900e-01       9.573340e-01       2.257172e-01       2.053603e+00
         209       2.690199e+00       2.590961e-07       1.553187e+00       2.344123e-07       2.344123e-07       2.344123e-07       4.552718e-01       2.894832e+00
         210       1.835961e+00       3.227412e-08       9.528511e-01       9.116606e-02       8.321494e-08       6.077740e-02       4.747709e-01       2.796838e+00
         211       2.764105e+00       1.370464e-01       1.396054e+00       1.356738e+00       1.642338e-01       9.592363e-01       5.527436e-01       2.276692e+00
         212       2.799526e+00       2.327351e-08       1.460041e+00       5.011528e-01       1.810482e-07       2.861859e-01       4.371457e-01       2.591511e+00
         213       1.788949e+00       2.965912e-04       1.017341e+00       2.957913e-01       2.927708e-01       2.945925e-01       2.856167e-01       2.121387e+00
         214       2.026759e+00       9.056252e-08       1.161053e+00       5.109402e-08       2.357013e-15       3.406268e-08       3.911751e-01       2.721163e+00
         215       3.566045e+00       1.613222e-01       1.867184e+00       1.142614e+00       5.596740e-01       8.357224e-01       9.482557e-01       2.316633e+00
         216       3.096495e+00       2.862757e-05       1.690083e+00       7.359384e-01       7.358666e-01       7.359144e-01       3.235167e-01       2.147127e+00
         217       1.695462e+00       2.244784e-08       9.770943e-01       6.325613e-01       1.768335e-07       3.314727e-01       4.192964e-01       2.540293e+00
         218       5.809139e+00       3.046743e-05       3.150338e+00       1.513003e+00       3.749401e-12       1.008669e+00       5.035929e-01       2.259465e+00
         219       3.631528e+00       1.457376e-01       1.909117e+00       1.051813e+00       4.554017e-01       7.474209e-01       9.183348e-01       2.328631e+00
         220       1.965363e+00       3.259765e-03       1.125111e+00       3.264172e-01       3.161250e-01       3.200782e-01       6.909380e-01       2.376765e+00
         221       1.373100e+00       2.307645e-03       7.921094e-01       1.017840e-02       8.803342e-03       9.601710e-03       6.750570e-01       2.637972e+00
         222       5.189403e+00       8.445907e-08       2.853059e+00       4.439027e-01       1.366276e-14       2.959351e-01       1.636403e-01       2.409985e+00
         223       2.422448e+00       9.179912e-08       1.398601e+00       1.022875e-07       1.022875e-07       1.022875e-07       3.144495e-01       2.798338e+00
         224       1.379496e+00       7.440251e-05       7.931207e-01       5.411214e-02       5.355082e-02       5.379836e-02       6.680746e-01       2.653485e+00
         225       1.501576e+00       2.107442e-02       8.351173e-01       2.386980e+00       1.363488e-01       1.422095e+00       5.425966e-01       7.233044e-01
         226       5.184413e-01       8.991445e-06       2.828469e-01       3.974417e+00       1.467392e-01       1.028727e+00       1.735640e-01       6.568868e-01
         227       6.440553e-01       1.111010e-05       3.528472e-01       3.260291e+00       3.434922e-01       9.993935e-01       1.913784e-01       6.488702e-01
         228       1.490029e+00       2.173379e-02       8.296630e-01       2.386469e+00       1.390147e-01       1.414766e+00       5.428629e-01       7.234369e-01
         229       1.488192e+00       2.093348e-02       8.285393e-01       2.371451e+00       1.421712e-01       1.414903e+00       5.429279e-01       7.236512e-01
         230       7.568636e-01       1.660036e-08       3.508758e-01       2.823897e+00       1.155204e-01       9.928189e-01       3.821752e-01       9.488911e-01
         231       1.107369e+01       6.400351e-02       5.284653e+00       6.051398e+01       2.897800e+00       1.294995e+01       2.786830e+00       4.360849e-01
         232       6.694460e-01       4.960250e-08       2.935258e-01       3.090653e+00       1.695134e-01       9.993088e-01       3.644647e-01       9.471054e-01
         233       1.108541e+01       6.624288e-02       5.288512e+00       6.057911e+01       2.903008e+00       1.296981e+01       2.786285e+00       4.360976e-01
         234       1.107174e+01       6.473688e-02       5.283491e+00       6.050090e+01       2.893687e+00       1.294833e+01       2.786722e+00       4.360976e-01
         235       1.959412e+00       1.523073e-02       9.251670e-01       1.683499e+00       1.377729e-01       8.752493e-01       6.065948e-01       7.408402e-01
         236       1.958199e+00       1.503631e-02       9.247249e-01       1.686692e+00       1.356264e-01       8.748476e-01       6.066188e-01       7.405181e-01
         237       1.959775e+00       1.514069e-02       9.254114e-01       1.685390e+00       1.353469e-01       8.751335e-01       6.065593e-01       7.406664e-01
         238       2.052183e-01       4.450042e-02       1.144023e-01       3.889514e+00       1.776493e-01       9.660144e-01       1.531319e-01       7.826974e-01
         239       2.076632e-01       4.441295e-02       1.301508e-01       2.381486e+00       1.519671e-01       8.406824e-01       1.800880e-01       8.482824e-01
         240       2.665365e+00       1.801294e-07       1.355537e+00       7.365862e-03       1.045239e-14       2.455287e-03       2.325980e-01       1.838313e+00
         241       8.283191e+00       1.511975e-04       3.709841e+00       2.476592e+00       7.930720e-01       1.634521e+00       2.337150e+00       2.241941e+00
         242       8.275081e+00       1.217925e-03       3.705114e+00       2.480940e+00       7.938398e-01       1.635702e+00       2.336695e+00       2.240564e+00
         243       8.073143e+00       6.523273e-08       4.332245e+00       5.372620e+00       2.846819e+00       3.869114e+00       2.005093e+00       1.901867e+00
         244       8.131300e+00       4.699614e-02       3.600855e+00       3.341251e+00       3.249151e-04       1.388263e+00       2.344745e+00       2.125526e+00
         245       9.020787e+00       6.431695e-08       4.257698e+00       2.136638e+00       2.126898e-09       7.122146e-01       9.537776e-01       1.782292e+00
         246       9.107338e+00       3.109585e-08       4.296548e+00       1.458052e+00       9.289350e-13       4.860175e-01       9.866006e-01       2.059555e+00
         247       1.458694e+00       4.542050e-08       7.826850e-01       1.844569e+00       3.936642e-01       9.497563e-01       4.363975e-02       2.596097e+00
         248       8.101720e+00       4.655694e-02       3.589645e+00       3.332431e+00       2.750239e-02       1.402879e+00       2.348835e+00       2.112535e+00
         249       8.133495e+00       4.701260e-02       3.601458e+00       3.342855e+00       5.942864e-03       1.389658e+00       2.344331e+00       2.126220e+00
         250       7.904053e+00       7.451511e-08       4.188248e+00       5.530886e+00       2.916219e+00       3.983402e+00       1.842687e+00       1.887696e+00
         251       7.866957e+00       4.133097e-08       4.132950e+00       5.638755e+00       2.858524e+00       3.983672e+00       1.820274e+00       1.887105e+00
         252       8.284676e+00       3.099139e-03       3.711464e+00       2.477218e+00       7.940595e-01       1.634838e+00       2.337689e+00       2.240592e+00
         253       2.317756e+00       4.085552e-08       1.094976e+00       2.285714e+00       8.162838e-01       1.264251e+00       5.104697e-02       2.490392e+00
         254       2.638295e+00       1.355409e-07       1.309416e+00       6.735855e-03       4.381066e-15       2.245285e-03       3.011955e-01       1.914517e+00
         255       7.133654e-01       2.242199e-02       3.655912e-01       2.036145e+00       3.382065e-01       1.086863e+00       6.777930e-01       7.266138e-01
         256       7.234311e-01       1.755566e-02       3.590910e-01       1.928708e+00       2.674203e-01       1.074341e+00       6.815400e-01       7.387513e-01
         257       5.766294e-01       5.060504e-06       2.803537e-01       2.593507e+00       3.172301e-15       1.418736e+00       1.269447e-01       6.887274e-01
         258       6.948319e-01       1.938297e-02       3.657453e-01       2.186659e+00       3.275696e-01       1.122748e+00       6.647209e-01       7.075348e-01
         259       5.444113e-01       1.037235e-05       2.642080e-01       3.155990e+00       2.321579e-15       1.775040e+00       1.289192e-01       7.249368e-01
         260       8.178295e-01       7.916218e-03       4.627030e-01       2.272863e+00       1.393090e-01       1.484232e+00       5.676566e-01       6.976089e-01
         261       8.149706e-01       9.360496e-03       4.608152e-01       2.290600e+00       1.276164e-01       1.486340e+00       5.665970e-01       6.978119e-01
         262       5.633283e-01       2.043709e-08       2.942533e-01       5.159620e-01       3.923543e-08       2.789282e-01       4.365304e-01       1.398956e+00
         263       5.948331e-01       2.288125e-08       2.963167e-01       6.307313e-01       6.574686e-08       3.559225e-01       4.529442e-01       1.290763e+00
         264       8.163096e-01       8.572241e-03       4.619697e-01       2.288621e+00       1.368541e-01       1.486370e+00       5.672024e-01       6.977052e-01
         265       8.930290e+00       1.196564e-01       5.088506e+00       3.186512e+00       5.372672e-01       1.527903e+00       2.522490e+00       9.170347e-01
         266       1.825777e+00       1.720087e-07       6.262666e-01       3.399755e+00       1.709242e-15       1.537055e+00       8.014653e-01       1.883528e+00
         267       2.180924e+00       2.607226e-07       7.403994e-01       3.705450e+00       5.470376e-15       1.613090e+00       7.400777e-01       1.905498e+00
         268       8.937223e+00       1.106667e-01       5.092484e+00       3.201751e+00       6.070618e-01       1.522812e+00       2.523378e+00       9.546628e-01
         269       8.977258e+00       9.231410e-02       5.112899e+00       3.068168e+00       6.481168e-01       1.486450e+00       2.515003e+00       9.596102e-01
         270       1.383682e+00       1.441643e-02       7.958788e-01       8.966373e-02       4.141590e-02       6.636565e-02       6.654289e-01       2.640939e+00
         271       1.378098e+00       9.905360e-03       7.929016e-01       5.729647e-02       4.737748e-04       3.809185e-02       6.681180e-01       2.652623e+00
         272       1.099441e+00       1.487525e-07       5.377159e-01       1.650314e+00       7.949941e-01       1.264291e+00       2.325264e-01       2.262310e+00
