# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
        1071       4.894947e+00       4.566819e-01       2.505256e+00       3.010700e+00       7.939295e-01       1.823599e+00       5.418926e+00       1.785252e+00
        1072       1.180997e+01       1.788559e-07       6.638883e+00       1.811506e-14       1.031154e-14       1.446502e-14       1.578569e+00       2.158684e+00
        1073       1.141594e+01       3.574854e-08       6.110071e+00       5.532696e-14       9.236407e-15       3.125710e-14       1.723029e+00       1.981371e+00
        1074       1.004660e+01       3.965777e-02       5.797847e+00       9.164690e-01       5.536148e-01       7.192922e-01       1.099503e+00       2.220262e+00
        1075       1.004655e+01       2.087326e-01       5.771238e+00       9.082175e-01       2.528597e-01       6.548808e-01       1.157841e+00       2.307996e+00
        1076       3.761441e+00       2.913108e-01       2.625712e+00       2.085906e-01       1.221183e-01       1.604019e-01       4.713130e+00       2.021351e+00
        1077       1.006412e+01       2.154207e-01       5.781165e+00       9.301374e-01       2.598723e-01       6.673634e-01       1.159363e+00       2.303434e+00
        1078       1.862197e+00       9.121930e-08       1.058674e+00       1.285194e-14       8.913776e-15       1.094259e-14       5.144800e+00       2.352025e+00
        1079       8.366398e+00       1.515521e+00       3.667836e+00       1.834989e+01       1.307836e+00       9.828864e+00       4.518578e+00       1.267712e+00
        1080       1.004510e+01       3.845697e-02       5.799563e+00       8.230831e-01       7.060664e-01       7.700675e-01       1.101737e+00       2.218826e+00
        1081       7.930305e+00       1.221901e+00       3.904764e+00       1.703429e+00       4.376177e-01       1.070523e+00       4.065637e+00       1.604374e+00
        1082       1.118112e+01       1.283727e-09       6.007034e+00       8.821262e-15       4.291830e-15       6.885398e-15       1.786890e+00       1.976576e+00
        1083       1.004474e+01       4.757842e-02       5.800397e+00       8.265010e-01       6.498249e-01       7.452032e-01       1.101872e+00       2.219725e+00
        1084       1.389264e+01       1.945638e-07       7.585686e+00       1.193362e-13       4.029246e-14       7.999688e-14       2.027245e+00       1.753044e+00
        1085       1.395317e+00       1.334927e-01       6.111397e-01       2.399867e+00       4.757557e-15       6.571552e-01       6.363212e-01       1.472513e+00
        1086       2.077128e+01       5.503694e-02       1.084846e+01       3.720495e+01       1.285768e-01       7.858000e+00       3.892956e+00       9.736796e-01
        1087       1.243804e+00       1.010255e-01       5.389272e-01       2.091618e+00       1.095108e-15       6.059937e-01       6.793061e-01       1.584630e+00
        1088       2.078244e+01       5.662372e-02       1.085290e+01       3.700901e+01       1.154786e-01       7.859042e+00       3.895101e+00       9.579289e-01
        1089       2.076143e+01       6.498061e-02       1.084071e+01       3.711930e+01       1.250938e-01       7.843642e+00       3.896260e+00       9.539038e-01
        1090       1.469565e+00       8.288902e-06       8.465944e-01       1.981204e+00       1.119015e+00       1.632797e+00       4.777623e+00       2.178007e+00
        1091       9.870978e+00       7.925119e-04       5.502113e+00       1.737403e+00       6.873222e-01       1.212098e+00       8.630252e-01       2.149353e+00
        1092       1.196334e+00       1.504399e-05       5.948960e-01       2.748317e+00       1.375198e+00       2.252815e+00       4.670102e+00       2.027185e+00
        1093       9.746930e+00       8.961442e-04       5.456092e+00       2.037316e+00       5.877762e-01       1.296463e+00       8.970520e-01       2.172890e+00
        1094       9.895288e+00       6.856596e-04       5.533697e+00       1.844892e+00       6.206581e-01       1.271616e+00       8.876355e-01       2.159728e+00
        1095       6.467172e+00       1.950694e-02       2.256594e+00       1.986010e+01       2.149812e+00       7.176381e+00       1.334376e+00       5.929770e-01
        1096       6.467722e+00       2.040458e-02       2.256808e+00       1.988546e+01       2.149301e+00       7.177112e+00       1.334035e+00       5.930628e-01
        1097       3.466928e-01       3.156691e-08       1.711321e-01       2.141890e+00       1.061654e-01       7.899834e-01       5.725806e-01       5.845798e-01
        1098       3.592519e-01       1.709726e-08       1.769714e-01       2.236614e+00       9.027304e-02       7.534146e-01       5.984646e-01       7.099102e-01
        1099       6.464126e+00       2.396842e-02       2.255399e+00       1.982346e+01       2.151240e+00       7.173616e+00       1.334386e+00       5.933543e-01
        1100       5.525735e+00       1.758421e-07       2.942100e+00       1.333845e+00       1.113214e+00       1.260301e+00       4.763331e+00       1.930915e+00
        1101       1.998070e+01       3.021137e-03       1.140004e+01       1.146521e+00       1.814554e-02       6.393234e-01       7.346622e+00       2.408542e+00
        1102       1.982348e+01       6.738711e-04       1.129537e+01       5.074653e-02       1.242622e-02       2.889844e-02       7.405629e+00       2.566982e+00
        1103       2.038801e+01       1.009959e-01       1.157935e+01       5.097390e-01       6.529422e-02       3.671948e-01       7.417437e+00       2.522223e+00
        1104       1.999912e+01       1.631966e-02       1.119544e+01       1.236153e+00       1.193264e-01       5.469305e-01       7.287462e+00       2.375705e+00
        1105       4.101830e+01       0.000000e+00       1.933621e+01       1.051125e+00       8.468729e-13       7.027739e-01       8.368843e+00       1.888686e+00
        1106       1.957886e+01       1.650061e-02       1.120305e+01       1.140341e+00       2.423588e-01       7.406270e-01       7.302260e+00       2.377602e+00
        1107       2.041330e+01       1.042806e-01       1.158712e+01       4.880983e-01       4.470472e-02       3.305787e-01       7.419569e+00       2.532707e+00
        1108       2.025910e+01       1.503907e-01       1.160063e+01       4.869283e-01       1.822195e-02       3.214332e-01       7.421339e+00       2.533597e+00
        1109       1.957981e+01       1.467514e-02       1.120520e+01       1.113978e+00       2.388308e-01       7.345464e-01       7.303197e+00       2.380366e+00
        1110       1.998940e+01       3.519056e-02       1.118510e+01       1.237921e+00       1.300131e-01       5.551728e-01       7.284905e+00       2.371126e+00
        1111       3.500087e+01       0.000000e+00       1.649957e+01       2.989277e+00       1.278355e-13       1.995042e+00       8.232142e+00       1.881269e+00
        1112       1.997355e+01       5.995209e-03       1.139873e+01       1.120757e+00       1.600341e-02       6.383036e-01       7.347019e+00       2.406307e+00
        1113       2.426826e+01       1.616438e-08       1.147352e+01       8.124882e+00       3.855565e-14       5.416852e+00       5.655246e+00       1.655148e+00
        1114       1.961812e+01       7.566621e-02       1.128079e+01       3.875762e-01       5.781564e-03       3.123465e-01       7.404735e+00       2.567342e+00
        1115       1.998855e+01       3.370922e-03       1.140218e+01       1.127260e+00       6.311631e-03       6.341651e-01       7.346961e+00       2.408106e+00
        1116       1.983130e+01       1.326701e-03       1.129610e+01       7.402416e-02       2.506062e-02       4.253936e-02       7.405719e+00       2.565111e+00
        1117       1.961893e+01       7.540642e-02       1.127930e+01       3.886373e-01       1.761967e-02       3.127015e-01       7.404486e+00       2.567554e+00
        1118       5.270118e+00       1.698929e-04       2.811885e+00       4.676774e+00       2.098620e+00       3.032298e+00       5.998535e+00       2.006684e+00
        1119       5.795691e+00       1.910378e-01       2.993413e+00       1.183828e+01       1.288607e+00       4.682407e+00       6.202434e+00       1.885332e+00
        1120       2.027646e+01       1.541910e-01       1.160934e+01       4.908968e-01       5.914379e-02       3.280654e-01       7.421357e+00       2.520659e+00
        1121       3.039902e+00       1.465964e-07       1.619778e+00       1.696229e+00       7.243375e-01       1.235433e+00       6.060343e+00       2.188860e+00
        1122       3.703108e+00       2.066070e-04       1.989702e+00       5.115971e+00       4.321425e+00       4.590987e+00       6.004491e+00       1.955190e+00
        1123       1.957706e+01       1.850202e-02       1.120315e+01       1.133836e+00       2.465339e-01       7.414196e-01       7.301958e+00       2.376450e+00
        1124       1.999215e+01       2.287658e-02       1.119142e+01       1.230646e+00       1.107408e-01       5.459076e-01       7.286993e+00       2.376314e+00
        1125       2.042739e+01       1.042270e-01       1.159705e+01       4.822325e-01       3.209686e-02       3.223116e-01       7.421061e+00       2.532186e+00
        1126       2.025144e+01       1.482541e-01       1.159968e+01       5.005352e-01       5.934900e-02       3.369939e-01       7.421297e+00       2.536359e+00
        1127       7.054446e+00       8.042571e-05       3.480913e+00       4.391449e+00       3.951014e+00       4.099479e+00       5.379487e+00       1.927536e+00
        1128       5.831855e+00       1.185249e-07       3.278367e+00       1.298199e+00       5.741154e-01       9.707084e-01       4.610604e+00       2.414435e+00
        1129       3.073543e+01       9.256077e-08       1.453375e+01       1.537076e+01       1.328095e-13       1.024714e+01       6.734284e+00       1.519937e+00
        1130       3.890211e+00       6.939509e-08       2.064497e+00       4.339166e+00       1.288897e+00       3.322410e+00       5.652675e+00       1.780300e+00
        1131       1.962679e+01       7.660280e-02       1.128661e+01       4.094934e-01       2.861161e-02       3.099457e-01       7.405861e+00       2.565789e+00
        1132       5.372773e+00       4.143417e-05       3.050772e+00       1.267323e+00       6.260386e-01       8.462432e-01       4.798283e+00       2.122564e+00
        1133       5.717750e+00       1.124782e-01       2.751391e+00       5.983629e+00       1.397802e+00       3.036643e+00       5.394986e+00       1.877192e+00
        1134       1.984182e+01       7.431107e-04       1.129865e+01       9.340253e-02       1.860921e-02       4.566515e-02       7.406398e+00       2.564572e+00
        1135       8.636761e-01       1.111304e-05       4.919275e-01       4.844828e-01       7.976709e-02       2.605436e-01       1.270685e-02       1.013111e+00
        1136       6.599121e+00       7.265443e-02       3.785979e+00       3.243028e+00       9.142406e-02       2.345733e+00       4.633848e-01       7.137442e-01
        1137       1.555434e+00       9.433796e-06       8.188479e-01       6.919838e-01       1.607445e-01       4.179122e-01       1.464596e-02       9.042784e-01
